"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1798379020666667080","Thu Jun 06 04:43:03 +0000 2024","8","@breakthroughh_1 @dsam_crypto org indonesia dont care about filem indo yg masuk disana bahkan kami tak paksa pun kalian nonton sendiri lah kita kalau tak nonton filem kalian kenapa harus org Indonesia yg disalahkan? aneh melayu terlebih lagi ni kurang promote sebenarnya bukan sentimen benci malaya","1798576311944049141","","breakthroughh_1","in","Bali, Indonesia","0","2","0","https://x.com/usrnamess/status/1798576311944049141","1494108781445545985","usrnamess"
"1798248391119356374","Wed Jun 05 07:00:00 +0000 2024","2","Penembusan VeChain yang Diantisipasi oleh Crypto Yapper Pola Segitiga Simetris Menunjukkan Aksi Harga Besar! EA Memprediksi Keuntungan VeChain 20x-25x di Bull Run Berikutnya Mengincar Target $1. #VeChain #blockchain $VET #VET https://t.co/9FA4sVbbIM","1798248391119356374","","","in","Indonesia","0","0","0","https://x.com/coinedition_id/status/1798248391119356374","1702269721767190528","coinedition_id"
"1797988660245340451","Tue Jun 04 15:18:47 +0000 2024","8","@WanIqbal Tolong ya pak @prabowo etf bitcoin harus di adakan di indonesia","1798011525623607687","","WanIqbal","in","MARS","0","1","0","https://x.com/cryptondo/status/1798011525623607687","1471393708478058505","cryptondo"
"1798708366082281736","Thu Jun 06 13:27:47 +0000 2024","226","Sangat-sangat bersyukur sekali karena hanya sedikit CT Indonesia yang paham potensi Launchpad Tokenomy. Rata-rata yang paham dan posting tokenomy adalah CT Veteran yang sudah lama di crypto. Semoga saja tetap seperti ini ","1798708366082281736","","","in","Counter-Earth","1","28","9","https://x.com/AnalisaCrypto/status/1798708366082281736","31994335","AnalisaCrypto"
"1799475182765236372","Sun Jun 09 04:54:14 +0000 2024","9","@creepy_room_ Peliharaan oknum inimah masa iya ada orang nyolong mobil rentalan sampe sampe aparatnya ga ikut turun tangan? Btw orang orang ini nih yg nyumbang iq monyet di indonesia","1799666288450830711","","creepy_room_","in","","0","2","1","https://x.com/DikaCiter/status/1799666288450830711","1653865883696259072","DikaCiter"
"1797251078284837234","Sun Jun 02 12:57:03 +0000 2024","29","All eyes are on $NOT @thenotcoin","1797251078284837234","","","en","Indonesia ","0","5","3","https://x.com/cryptodailyid/status/1797251078284837234","1484413687708676102","cryptodailyid"
"1796834624158740735","Sat Jun 01 09:22:12 +0000 2024","13","We re equally excited to be partnering with @fordefihq! Together we ll bring secure and user-friendly DeFi experiences to Indonesia s crypto community.","1796834624158740735","","","en","Indonesia","0","5","2","https://x.com/PintuID/status/1796834624158740735","763282919817289728","PintuID"
"1798780171639722088","Thu Jun 06 18:13:07 +0000 2024","19"," BREAKING : CEO Robinhood Vlad Tenev mengatakan kami yakin crypto akan mengatur ulang sistem keuangan secara mendasar.","1798780171639722088","","","in","Indonesia ","0","1","2","https://x.com/cryptodailyid/status/1798780171639722088","1484413687708676102","cryptodailyid"
"1796220646130950184","Thu May 30 16:42:28 +0000 2024","158","Hari-hari ke depan bakal jadi hari-hari yang menarik buat crypto landscape di Indonesia sekaligus menjadi moment pembuktian product-market-fit @tokenomy Gw dan team emang diassigned pak @WilliamSutant0 untuk revive Tokenomy dan harus bisa kasih solusi yang nyata buat crypto","1796220646130950184","","","in","Indonesia","3","33","37","https://x.com/Nathana3lCh/status/1796220646130950184","68115922","Nathana3lCh"
"1797952209810038998","Tue Jun 04 11:23:15 +0000 2024","53","Ternyata banyak juga ya yg ngomongin saya. Hahahaha. Saya senang begini saya ingin yg terkenal karyanya bukan orangnya. Terimakasih teman teman. https://t.co/msRGcpNzQD","1797952250549346411","","hoteliercrypto","in","Bali, Indonesia","0","5","1","https://x.com/hoteliercrypto/status/1797952250549346411","1527128825901228032","hoteliercrypto"
"1797898125732171871","Tue Jun 04 07:54:39 +0000 2024","2","@yonathandinata @justinsuntron :) farmer should be a great and respectable job. But Indonesia market mechanism make it otherwise. Crypto farmer is different. Back in 2018 i wanted to create gerakan petani Indonesia sadar bitcoin - but i realized its too hard bcs market incentives and risk not align yet.","1797899754627883354","","yonathandinata","en","Inside the trenches","0","0","0","https://x.com/giuoctavianos/status/1797899754627883354","59079144","giuoctavianos"
"1799281885207806462","Sat Jun 08 10:03:30 +0000 2024","19","@Jsonsarriasolis @MichaelDentzer @crypto_retweets @CoinGapeMedia @WadzPay @Ripple Just like ma man Pak Jokowi. BI Fast is a dream open payment network is a dream QRIS a dream. https://t.co/JakT0OuoFo","1799381733705674971","","Jsonsarriasolis","en","Indonesia","0","3","3","https://x.com/clarethomps/status/1799381733705674971","219070204","clarethomps"
"1797252870762557661","Sun Jun 02 20:42:31 +0000 2024","2","@Nathana3lCh @tokenomy 1. pingin aja nambahin portofolio buat project lokal. 2. itung itung nabung 3. support selalu project yang emg memiliki dampak cukup bagus untuk ekosistem crypto indonesia. 4. membuang sentimen pikiran negatif bahwa crypto lokal pun layak untuk kita invest dan hold. Itu aja","1797368220829319287","","Nathana3lCh","in","","0","0","0","https://x.com/christiannbrian/status/1797368220829319287","1482609278041362433","christiannbrian"
"1796175788519072047","Wed Jun 05 07:43:18 +0000 2024","2","@Lucidao_ @0xPolygon Answer : 1. Brand &gt; Rolex 2. Model &gt; Daytona 3. Reference &gt; 116500LN 4. Dial Color &gt; the black dial with contrasting white sub-dials. 5. Animal Nickname: The Daytona is often referred to as the Paul Newman Daytona (Panda)","1798259287904625147","","Lucidao_","en","Indonesia","0","0","0","https://x.com/ZthCrypto/status/1798259287904625147","1138926200070365185","ZthCrypto"
"1797938904294916388","Tue Jun 04 19:26:15 +0000 2024","2","@nosana_ai @cryptocom ","1798073801919648244","","nosana_ai","qme","Indonesia","0","0","0","https://x.com/ZthCrypto/status/1798073801919648244","1138926200070365185","ZthCrypto"
"1799283107230777672","Sat Jun 08 04:11:45 +0000 2024","8","@gadingnstn Zaman sekarang emang ngeri orang Indonesia terlalu fomo kamera. Beda sama orang luar emang pemerintah dimari kalau ga viral ga kerja tapi setidaknya cari tau dulu kalau dia (siapapun itu) salah atau masih benar","1799293212538106179","","gadingnstn","in","MARS","0","0","0","https://x.com/cryptondo/status/1799293212538106179","1471393708478058505","cryptondo"
"1798379020666667080","Thu Jun 06 02:36:51 +0000 2024","14","@syafiqyusof Benda jadi bukan Sherif je. Sejak awal 2000an lagi bila kita didominasi produk dari thailand dan indonesia sampai langsung xde peluang industri filem kita masa tu nak bernafas. Take this as a challenge to produce more quality film. Abaikan market indonesia. Kita aim hollywood.","1798544555136204828","","syafiqyusof","in","Kuala Lumpur Federal Territory","1","2","3","https://x.com/dsam_crypto/status/1798544555136204828","410908114","dsam_crypto"
"1796954591004901541","Mon Jun 03 08:09:09 +0000 2024","2","@Nimbus_Network Joined the contest https://t.co/g5J0aQSFC3","1797541015794123009","","Nimbus_Network","en","Indonesia","0","3","1","https://x.com/ZthCrypto/status/1797541015794123009","1138926200070365185","ZthCrypto"
"1798620872925745417","Thu Jun 06 07:40:08 +0000 2024","34","(2/5) How we're building bridges! We've partnered with two of the largest telcos in Indonesia and Myanmar with another one on the way. This opens a network of 80 million potential crypto users who might not even know they re using the blockchain yet!","1798620875345874949","","thebinaryhldgs","en","Dubai, United Arab Emirates","0","11","7","https://x.com/thebinaryhldgs/status/1798620875345874949","1423246252737654786","thebinaryhldgs"
"1798834006118871287","Thu Jun 06 22:18:27 +0000 2024","107","@ritamariamatias Ganha juízo são esses que sustentam a pesca na Póvoa de Varzim há vários anos. Tivesses de facto feito uma arruada e tinhas percebido isso. Mas a ti e aos teus só vos interessam duas coisas: mentir e gamar. É isto que vos interessa: https://t.co/A1Xiap2nzP","1798841913484968021","","ritamariamatias","pt","Portugal & Ireland","0","13","1","https://x.com/xCryptoRASH/status/1798841913484968021","1379412174918012934","xCryptoRASH"
"1798379020666667080","Thu Jun 06 04:37:11 +0000 2024","11","@dsam_crypto cc : @usrnamess Sejak kapan bro kita maksa mereka untuk nonton film Indonesia? Play victim banget yeaa","1798574836614373720","","dsam_crypto","in","Rotterdam, The Netherlands","0","2","0","https://x.com/breakthroughh_1/status/1798574836614373720","1699350685605883904","breakthroughh_1"
"1796325176898212178","Thu May 30 23:37:50 +0000 2024","165","Tokenomy 2.0 akan mengubah pola investasi crypto Indonesia. From trading to investing from degen to regen from rekt to cuan. Tolong baca long tweet dari @Nathana3lCh tentang apa yg sedang dibangun dan problem yg mau dijawab oleh Tokenomy","1796325176898212178","","","in","Jakarta","2","23","22","https://x.com/WilliamSutant0/status/1796325176898212178","1570273856765710336","WilliamSutant0"
"1799281885207806462","Sat Jun 08 10:08:51 +0000 2024","35","@Jsonsarriasolis @MichaelDentzer @crypto_retweets @CoinGapeMedia @WadzPay @Ripple I m waiting for the day you use my businesses as a test net/case study for the WadzPay Indonesia SME network ;)","1799383076663144706","","Jsonsarriasolis","en","Indonesia","0","1","1","https://x.com/clarethomps/status/1799383076663144706","219070204","clarethomps"
"1799079727699050938","Fri Jun 07 14:03:28 +0000 2024","4","@DefiIgnas I recommend you read this Report created by the Indonesia Blockchain Association: https://t.co/FQ7MRFd0b4","1799079732677644743","","AlwaysBeenChoze","en","West Virginia, USA","0","0","0","https://x.com/AlwaysBeenChoze/status/1799079732677644743","1713606095435096064","AlwaysBeenChoze"
"1795297361222336791","Tue May 28 07:57:04 +0000 2024","0","@kadrunmampos Israel juga dulu pernah hancur kok. Belum tentu yang terpilih itu jadi selalu yang terbaik dan ternyaman statement begini malah bikin kalian itu ga pernah mau belajar dan bisa nya cuma provokasi. Kontol","1795363648564851096","","kadrunmampos","in","Jakarta Selatan","0","0","0","https://x.com/crypto_jakarta/status/1795363648564851096","1451025043819937796","crypto_jakarta"
"1795354768153731240","Tue May 28 07:56:46 +0000 2024","0","@plux74 HjqJm6qC5YPg8uKcYmG3rL4bByq7zt5iAKmpKKRxdjja Hi","1795363570450067606","","plux74","in"," Narrow Path","0","0","0","https://x.com/CryptoPains47/status/1795363570450067606","1685784967362797568","CryptoPains47"
"1795277711419818119","Tue May 28 07:56:32 +0000 2024","0","@darmoriego @doratanpaemon haabis gelap terjadilah tengang","1795363511398531540","","darmoriego","in","SOLANA","0","1","0","https://x.com/cryptokiyo/status/1795363511398531540","718691136684949504","cryptokiyo"
"1795345821896261782","Tue May 28 07:55:58 +0000 2024","0","@yanzero_ Maksudnya begini mas misalnya sy punya 1 eth saya jaminkan 1 eth saya utk pinjam $1000. Setelah pinjaman $1000 cair apakah sy masih punya 1 eth di defi sebagai asset saya atau berkurang sesuai nilai pinjamannya.","1795363371598172302","","yanzero_","in","Neraka","0","0","0","https://x.com/BTrg58/status/1795363371598172302","1000443352486035456","BTrg58"
"1795319906327753155","Tue May 28 07:55:55 +0000 2024","0","@Crypto_Octopus_ GVQ4uawXPB2UdotWvnVZz3AsUTPBdaDmPH866Y75t48S","1795363359778296157","","Crypto_Octopus_","in","","0","0","0","https://x.com/banyh99/status/1795363359778296157","1738610729119256576","banyh99"
"1795359090757263791","Tue May 28 07:55:54 +0000 2024","0","@sharafi_eth GM nabu","1795363355714269485","","sharafi_eth","in","New York","0","0","0","https://x.com/crypto2eagle/status/1795363355714269485","1500690030","crypto2eagle"
"1795315868207087888","Tue May 28 07:55:50 +0000 2024","0","@gigi_crypto GM CryptoGigi ","1795363336869330953","","gigi_crypto","in","","0","0","0","https://x.com/Satoshicrypto0/status/1795363336869330953","1440356815405862918","Satoshicrypto0"
"1795348118554468617","Tue May 28 07:55:48 +0000 2024","0","@raiiiart Gm Helena ","1795363329424204014","","raiiiart","in","Los Angeles, CA","0","0","0","https://x.com/CenkCrypto/status/1795363329424204014","2262884168","CenkCrypto"
"1795348143468667315","Tue May 28 07:55:34 +0000 2024","0","@kodama_eth gm gm kodama ","1795363271832219817","","kodama_eth","in","Los Angeles, CA","0","0","0","https://x.com/CenkCrypto/status/1795363271832219817","2262884168","CenkCrypto"
"1795348230408110175","Tue May 28 07:55:21 +0000 2024","0","@pepesolanacomm Gm Pepe ","1795363217146843278","","pepesolanacomm","in","Los Angeles, CA","0","0","0","https://x.com/CenkCrypto/status/1795363217146843278","2262884168","CenkCrypto"
"1795357906533273991","Tue May 28 07:50:58 +0000 2024","0","@yusnuhh GM Yusuf ","1795362112073761010","","yusnuhh","in","","0","0","0","https://x.com/Satoshicrypto0/status/1795362112073761010","1440356815405862918","Satoshicrypto0"
"1795318331278504277","Tue May 28 07:50:53 +0000 2024","0","@iambohoo GM Boho ","1795362090288648522","","iambohoo","in","","0","0","0","https://x.com/Satoshicrypto0/status/1795362090288648522","1440356815405862918","Satoshicrypto0"
"1795343409277964797","Tue May 28 07:49:39 +0000 2024","0","@MilaAugustova GM Mila ","1795361780090446120","","MilaAugustova","in","","0","0","0","https://x.com/Satoshicrypto0/status/1795361780090446120","1440356815405862918","Satoshicrypto0"
"1795350942516461674","Tue May 28 07:49:26 +0000 2024","0","@0xSalazar Gm Salazar ️","1795361728026558777","","0xSalazar","in","Los Angeles, CA","0","0","0","https://x.com/CenkCrypto/status/1795361728026558777","2262884168","CenkCrypto"
"1795334221269205314","Tue May 28 07:49:12 +0000 2024","0","@Musa_xbt gm musa","1795361667200819287","","Musa_xbt","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795361667200819287","1078130452202835970","CryptoAlphines"
"1795351601823244458","Tue May 28 07:48:47 +0000 2024","1","@DYORers GM Dyor ️","1795361562691281237","","DYORers","in","Los Angeles, CA","0","0","0","https://x.com/CenkCrypto/status/1795361562691281237","2262884168","CenkCrypto"
"1795333865852264825","Tue May 28 07:48:23 +0000 2024","0","@Ryangigss29 @timothyronald22 Ya mungkin lu belum di Crypto kali bro. Masih angkat semen chucchh IDIOT https://t.co/ckFDFdYFqQ","1795361462460059930","https://pbs.twimg.com/media/GOpnuyFawAAu7IM.jpg","Ryangigss29","in","","0","0","0","https://x.com/satethebstt/status/1795361462460059930","1651448312833413121","satethebstt"
"1795361205001007300","Tue May 28 07:47:22 +0000 2024","1",".#WNBA Dua rookie peringkat teratas WNBA musim ini Caitlin Clark dan Cameron Brink benar-benar mengangkat popularitas WNBA musim ini. Pertandingan Sparks vs Fever digelar di venue yang sama dengan Lakers Crypto(.)com Arena. #WelcomeToTheW #TheNewClassic #NBAX #LakeShow https://t.co/10XdRL6BFV","1795361205001007300","https://pbs.twimg.com/media/GOpngEJaEAAvcMH.jpg","","in","","1","0","0","https://x.com/usse_id/status/1795361205001007300","1518073870351093760","usse_id"
"1795352514092818657","Tue May 28 07:46:59 +0000 2024","0","@Saeedshmhmdi GM Saeed ","1795361108502728785","","Saeedshmhmdi","in","Los Angeles, CA","0","0","0","https://x.com/CenkCrypto/status/1795361108502728785","2262884168","CenkCrypto"
"1795356364992319972","Tue May 28 07:46:54 +0000 2024","1","@MrTpag gm tpag","1795361089884229956","","MrTpag","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795361089884229956","1078130452202835970","CryptoAlphines"
"1795315868207087888","Tue May 28 07:46:35 +0000 2024","1","@gigi_crypto GM Gigi ️","1795361010796335525","","gigi_crypto","in","","0","0","0","https://x.com/stardam6/status/1795361010796335525","1248656303699918848","stardam6"
"1795352999776354683","Tue May 28 07:46:09 +0000 2024","1","@Kamulch_Art gm gm Kamulch ","1795360899751895123","","Kamulch_Art","in","Los Angeles, CA","0","1","0","https://x.com/CenkCrypto/status/1795360899751895123","2262884168","CenkCrypto"
"1795360282694262934","Tue May 28 07:45:22 +0000 2024","0","@nihilus_XBT Gm Nihilus","1795360703781511404","","nihilus_XBT","in","","0","0","0","https://x.com/cryotocollecter/status/1795360703781511404","1520740614308040705","cryotocollecter"
"1795327584747880457","Tue May 28 07:45:04 +0000 2024","0","@TheMotre mbah 0xe505cf989CE9899cbD2e33daAC897b9E54Ac2287","1795360626254246368","","TheMotre","in","SOLANA","0","0","0","https://x.com/cryptokiyo/status/1795360626254246368","718691136684949504","cryptokiyo"
"1794952637005373706","Tue May 28 07:45:00 +0000 2024","0","@mom_of_two_son @afxingweirdo @tanyakanrl Kayak om gw yg pengusaha Alphard mah ada di garasinya cuma jarang dipake malah seringan pake Mercy tua kemana-mana wkwkwk anaknya juga sama aja suka pake mobil tua juga hapenya juga iphone lama","1795360609799954432","","mom_of_two_son","in","","0","0","0","https://x.com/cumiguling/status/1795360609799954432","944588126864883712","cumiguling"
"1795345821896261782","Tue May 28 07:44:21 +0000 2024","0","@yanzero_ Kalau di defi jumlah asset tetap setelah pinjaman dilakukan ?","1795360447828467730","","yanzero_","in","Neraka","0","1","0","https://x.com/BTrg58/status/1795360447828467730","1000443352486035456","BTrg58"
"1795360320481022106","Tue May 28 07:43:51 +0000 2024","0","Berita tentang kebangkrutan Bybit yang tidak terbukti kebenarannya dan pasar crypto menguat dan naik tajam https://t.co/DZTqXDmBP9","1795360320481022106","https://pbs.twimg.com/media/GOpmr91bwAA-UY5.jpg","","in","Central Java, Indonesia","0","0","0","https://x.com/Suyatno130467/status/1795360320481022106","1699580645885022208","Suyatno130467"
"1795359090757263791","Tue May 28 07:43:46 +0000 2024","1","@sharafi_eth GM Ali ","1795360300310364618","","sharafi_eth","in","","0","1","0","https://x.com/MJHcrypto/status/1795360300310364618","1499395502252564484","MJHcrypto"
"1795311646891778548","Tue May 28 07:43:12 +0000 2024","0","@Reeza_eth gm reza","1795360159306506695","","Reeza_eth","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795360159306506695","1078130452202835970","CryptoAlphines"
"1795327016067305653","Tue May 28 07:43:02 +0000 2024","0","@Dany_Crypto1 gm dang","1795360117317321195","","Dany_Crypto1","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795360117317321195","1078130452202835970","CryptoAlphines"
"1795334201061052855","Tue May 28 07:42:57 +0000 2024","1","@crypto__kermit GM Kermit","1795360093925769475","","crypto__kermit","in","Planet CACTI","0","0","0","https://x.com/r_banx/status/1795360093925769475","1359607836389634050","r_banx"
"1795315868207087888","Tue May 28 07:42:46 +0000 2024","1","@gigi_crypto Gigi!!!!!! Gm legend ️️","1795360050699276428","","gigi_crypto","in","Metaverse 🌎","0","0","0","https://x.com/CaffeinaTL/status/1795360050699276428","1499436271915225094","CaffeinaTL"
"1795334288503873576","Tue May 28 07:42:26 +0000 2024","0","@Shrmurda1 gm sharmuda","1795359966028780020","","Shrmurda1","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795359966028780020","1078130452202835970","CryptoAlphines"
"1795336899638546692","Tue May 28 07:42:13 +0000 2024","0","@Kelina_ETH gm kelina","1795359910127128853","","Kelina_ETH","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795359910127128853","1078130452202835970","CryptoAlphines"
"1795336212531822689","Tue May 28 07:42:03 +0000 2024","0","@TABonke gm bonke","1795359866640613646","","TABonke","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795359866640613646","1078130452202835970","CryptoAlphines"
"1795334201061052855","Tue May 28 07:41:59 +0000 2024","1","@crypto__kermit Gm ker","1795359849888542807","","crypto__kermit","in","home","0","0","0","https://x.com/wanaeth/status/1795359849888542807","1458231524180959235","wanaeth"
"1795311644857532858","Tue May 28 07:41:57 +0000 2024","0","@0xMojojo gm mojo","1795359844389834867","","0xMojojo","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795359844389834867","1078130452202835970","CryptoAlphines"
"1795340322857533536","Tue May 28 07:41:45 +0000 2024","0","@zuri_nft gm zuri","1795359793181577343","","zuri_nft","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795359793181577343","1078130452202835970","CryptoAlphines"
"1795339236952158214","Tue May 28 07:41:18 +0000 2024","1","@TheJanaNFT gm jana","1795359678081478970","","TheJanaNFT","in","DM For Inquires 📨","0","1","0","https://x.com/CryptoAlphines/status/1795359678081478970","1078130452202835970","CryptoAlphines"
"1795359090757263791","Tue May 28 07:40:42 +0000 2024","1","@sharafi_eth gm ali","1795359527501807904","","sharafi_eth","in","DM For Inquires 📨","0","1","0","https://x.com/CryptoAlphines/status/1795359527501807904","1078130452202835970","CryptoAlphines"
"1795334201061052855","Tue May 28 07:40:31 +0000 2024","2","@crypto__kermit Gm Kermit","1795359483851690183","","crypto__kermit","in","Web 3","0","0","0","https://x.com/Niyiofweb3/status/1795359483851690183","1437835711265247243","Niyiofweb3"
"1795332286206091468","Tue May 28 07:40:31 +0000 2024","1","@Andrasiwa @timothyronald22 Gak kak menurut saya cara terbaik belajar Blockchain dan dunia crypto ya melalui dunia airdrop. Bukan dgn cara depo ke Binance. Trus liat analisa influencer. Trus beli Tokennya. Kita harus coba Network nya tes proses mint dan bridge token/NFT di sistem nya. Lancar gak. Beres ga","1795359480995287334","","Andrasiwa","in","Balikpapan Selatan, Indonesia","0","0","0","https://x.com/Andian9999/status/1795359480995287334","1596204292729622528","Andian9999"
"1795359412988829962","Tue May 28 07:40:14 +0000 2024","3","Sinyal top dan harus exit paling ampuh dari siklus 2018 dan 2021 adalah saat artis/influencer dan semacamnya masuk dan mempromosikan crypto Apakah ini top signal? Gak tau ya. Ini baru 1 artis. Kalau suklus2 lalu pas udah berapa artis baru jadi top Ya semoga kita masih bisa","1795359412988829962","","","in","Indonesia","0","0","0","https://x.com/mkbijaksana/status/1795359412988829962","253610602","mkbijaksana"
"1795357906533273991","Tue May 28 07:40:05 +0000 2024","1","@yusnuhh gm gm Yusuf ","1795359372195107283","","yusnuhh","in","Los Angeles, CA","0","1","0","https://x.com/CenkCrypto/status/1795359372195107283","2262884168","CenkCrypto"
"1795300438314799549","Tue May 28 07:39:47 +0000 2024","0","@duta_crypto Wah mantap ini @tokenpalapa #PLPA","1795359298694099274","","duta_crypto","in","","0","0","0","https://x.com/dd_rahmat/status/1795359298694099274","421667118","dd_rahmat"
"1794952637005373706","Tue May 28 07:39:31 +0000 2024","0","@naradlerr @mom_of_two_son @afxingweirdo @tanyakanrl Mereka ga mau musingin omongan orang mereka lebih seneng setiap detik di waktu mereka digunakan fokus ke bisnisnya ketimbang dihabisin waktunya ngurusin omongan orang ","1795359231438442782","","naradlerr","in","","0","0","0","https://x.com/cumiguling/status/1795359231438442782","944588126864883712","cumiguling"
"1795356364992319972","Tue May 28 07:39:10 +0000 2024","0","@xenoexyne gm xeno","1795359143236362554","","xenoexyne","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795359143236362554","1078130452202835970","CryptoAlphines"
"1795341439049633991","Tue May 28 07:39:09 +0000 2024","1","@heartereum Gm AI","1795359139255943198","","heartereum","in","matrix","0","0","0","https://x.com/DonCryptoDraper/status/1795359139255943198","27619548","DonCryptoDraper"
"1795078439038570825","Tue May 28 07:39:04 +0000 2024","0","@donia9012 @duta_crypto seed worth it buat di garap?","1795359116124471312","","donia9012","in","","0","0","0","https://x.com/crylbabxy/status/1795359116124471312","1716366519377317888","crylbabxy"
"1795358839082279049","Tue May 28 07:37:58 +0000 2024","0","Menyala abangku Tapi kayaknya mah masih bakal bertambah lagi ini ","1795358839082279049","","","in","Bali","0","0","0","https://x.com/bintangcryptoid/status/1795358839082279049","1785491460479234048","bintangcryptoid"
"1795315868207087888","Tue May 28 07:37:52 +0000 2024","1","@gigi_crypto Gm cryptogigi","1795358814398759407","","gigi_crypto","in","Las Vegas, NV","0","0","0","https://x.com/MrSolanaGod/status/1795358814398759407","1597943731772362752","MrSolanaGod"
"1795358750817341667","Tue May 28 07:37:37 +0000 2024","5","wkwkwk","1795358750817341667","","","in","Counter-Earth","0","2","1","https://x.com/AnalisaCrypto/status/1795358750817341667","31994335","AnalisaCrypto"
"1795307752237224412","Tue May 28 07:37:23 +0000 2024","0","@lady_bugg11 Katak. Tapi bagus jugak dia masuk pkr. Boleh pairing level kebangangan korang berdua. Atleast dia pilih parti.","1795358695859384588","","lady_bugg11","in","Kuala Lumpur Federal Territory","0","0","0","https://x.com/dsam_crypto/status/1795358695859384588","410908114","dsam_crypto"
"1795315868207087888","Tue May 28 07:37:03 +0000 2024","1","@gigi_crypto Gm gigi","1795358610379415856","","gigi_crypto","in","TURN ON NOTIS 🔔","0","0","0","https://x.com/FerreNFT/status/1795358610379415856","1398988286597734403","FerreNFT"
"1795356364992319972","Tue May 28 07:37:03 +0000 2024","0","@Web3Pikachu gm pika","1795358609741934995","","Web3Pikachu","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795358609741934995","1078130452202835970","CryptoAlphines"
"1795350278008713674","Tue May 28 07:36:50 +0000 2024","0","@Web3Pikachu gm pika","1795358555538907271","","Web3Pikachu","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795358555538907271","1078130452202835970","CryptoAlphines"
"1795319906327753155","Tue May 28 07:36:50 +0000 2024","0","@Crypto_Octopus_ FamFpPKEqaMDpHWJco7KLRqst3F9spG2j75RvRg8HfTN","1795358555186626667","","Crypto_Octopus_","in","","0","0","0","https://x.com/gidon85111452/status/1795358555186626667","1566663207221022720","gidon85111452"
"1795186973461623221","Tue May 28 07:36:46 +0000 2024","0","@pureblood_4ever Ah bahaya kalau udah aus kekuasaan.","1795358540187754592","","pureblood_4ever","in","Jakarta Selatan","0","0","0","https://x.com/crypto_jakarta/status/1795358540187754592","1451025043819937796","crypto_jakarta"
"1795352066870960314","Tue May 28 07:36:41 +0000 2024","0","@evcawolfCZ Gm hermosa ️","1795358517484003387","","evcawolfCZ","in","Crypto Land ","0","0","0","https://x.com/CryptoHabibi7/status/1795358517484003387","1392806058456928260","CryptoHabibi7"
"1795358272029176079","Tue May 28 07:35:42 +0000 2024","12","Heran sama orang bilang buku finance itu bullshit akan tetapi dia jualan buku di Tokopedia ‍","1795358272029176079","","","in","MARS","0","6","0","https://x.com/cryptondo/status/1795358272029176079","1471393708478058505","cryptondo"
"1795357353929564407","Tue May 28 07:34:57 +0000 2024","0","@myremember2022 Kan keluarga nya sudah garis biru","1795358081033060731","","myremember2022","in","MARS","0","1","0","https://x.com/cryptondo/status/1795358081033060731","1471393708478058505","cryptondo"
"1795356364992319972","Tue May 28 07:34:56 +0000 2024","0","@haloETH gm halo","1795358077761568917","","haloETH","in","DM For Inquires 📨","0","0","0","https://x.com/CryptoAlphines/status/1795358077761568917","1078130452202835970","CryptoAlphines"
"1792458610267807860","Tue May 28 07:34:46 +0000 2024","1","@Nobuonsolana AyUASXMwS1PR1HNpmbsX7ePT5mJCETD2vCvctXSy8zuZ","1795358036074357068","","Nobuonsolana","in","Nova América da Colina, Brasil","0","0","0","https://x.com/FFiizzee/status/1795358036074357068","1749951480508084224","FFiizzee"
"1795340521994650047","Tue May 28 07:34:00 +0000 2024","0","@blockvestglobal Pastinya akan seru apa lagi dengan hadirnya community cv gamefi dan crypto adoption in indonesia. Jangan sampatai tertinggal live onnya oke. @sekuyaofficial @tokenomy","1795357842779832578","","blockvestglobal","in","","0","0","0","https://x.com/NCahyawati43818/status/1795357842779832578","1637474819959844865","NCahyawati43818"
"1795337800562430315","Tue May 28 07:33:51 +0000 2024","0","@Nasya2104 @timothyronald22 Dia blg buku finance bullshit tapi dia jualan buku di Tokopedia","1795357803667984399","","Nasya2104","in","MARS","0","0","0","https://x.com/cryptondo/status/1795357803667984399","1471393708478058505","cryptondo"
"1795324682893463566","Tue May 28 07:33:34 +0000 2024","0","@fsapradana Konsisten itu kata yg paling sulit.","1795357733014880458","","fsapradana","in","","0","0","0","https://x.com/CryptoSys2015/status/1795357733014880458","1264716837620596736","CryptoSys2015"
