created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Thu May 25 07:37:06 +0000 2023;1661637501591888000;1661637501591887872;"Sesuram-suramnya pak Jokowi adalah pernah Presiden, pernah no. 1 di Indonesia. Lebih Suram Amien Rais, walaupun pernah MPR 1 tapi licik, masih meninggalkan sumpah yang  harus dilaksanakan, bila tidak dilaksanakan yaaa, gimana ya ?\n\n"Janji jalan kaki dari Yogyakarta ke Jakarta"";0;0;0;0;;in;1604069656871849985;1661637501591888000;1661637501591887872;"";"";ojo_dumeh123
Thu May 25 07:36:55 +0000 2023;1661637452296261600;1661637452296261632;"@Sarinah116 @tifsembiring Suara dari setiap kelurahan itu bro..\nSalam saya dari Anak Medan dukung pak Anies jdi Presiden 2024";0;0;0;0;;in;1244549868435034113;1661209230031089700;1661209230031089664;"";"";IshariantoSyap1
Thu May 25 07:36:07 +0000 2023;1661637253352009700;1661637253352009734;"@sutanmangara Mantap Bang,lanjutkan Perjuangan Insya Allah Anies Menang jadi Presiden";0;0;0;0;;in;2336901510;1661589694126387200;1661589694126387200;"";"";AgusChandri
Thu May 25 07:36:59 +0000 2023;1661637469237039000;1661637469237039105;"baru dilantik Presiden Joko Widodo pada Desember 2020.\n\n"Saya gak baca detail karena saya gak bisa intervensi apapun di situ, karena saya gak tahu masalahnya. Saya sudah sampaikan berkali-kali ke media. Ini kejadiannya tahun 2020. \n\nSaya dilantik 27 Desember 2020,";0;1;0;2;;in;904629695743893504;1661637444385792000;1661637444385792000;"";"";NKRI_jokowisyoo
Thu May 25 07:36:20 +0000 2023;1661637307152359400;1661637307152359424;"@geloraco 3 calon presiden menurut pribadi gak ada yg masookk";0;0;0;0;;in;1062649364928114689;1661510618502037500;1661510618502037504;"";"";Andremei2
Thu May 25 07:35:36 +0000 2023;1661637121051066400;1661637121051066368;"@PutraWTF @noire172 Presiden pertama juga gitu. Jadinya kualat deh";0;0;0;0;;in;1645820726187012097;1661614773753241600;1661614773753241600;"";"";simethidrink
Thu May 25 02:40:41 +0000 2023;1661562903567409200;1661562903567409157;"https://t.co/MT1r5PeA6e";9;3;21;119;;zxx;1276180366076768256;1661562903567409200;1661562903567409157;"";"";defence_asia
Thu May 25 07:35:38 +0000 2023;1661637133092757500;1661637133092757504;"SEBAGAI pendukung Pak @jokowi, ada satu pertanyaan kenapa Presiden tdk copot/ pecat Wapres yg tdk ada gunanya. Negara sdh rugi besar keluarkan gaji/ fasilitas selama ini...!\n\nSEMOGA kedepan tdk ada lagi Presiden/ Wapres yg berlatar belakang Ulama/ Kyai lagi...!";0;0;0;0;;in;1315880695143690240;1661637133092757500;1661637133092757504;"";"";T_AndriSugiarto
Thu May 25 07:36:01 +0000 2023;1661637229654216700;1661637229654216704;"Salam sehat untuk semua\n\nBBPK Jakarta  melaksanakan sosialiasai Germas bekerjasama dengan anggota DPR RI Komisi IX, Senin 22 Mei di Gedung Convention Center Presiden University Jl. Ki Hajar Dewantara Kota Jababeka Cikarang Utara, Kabupaten Bekasi diikuti pleh 600 orang peserta. https://t.co/bcFW4mj9Ek";0;0;0;0;;in;786377977827176448;1661637229654216700;1661637229654216704;"https://pbs.twimg.com/ext_tw_video_thumb/1661637083029700608/pu/img/dPymbRpLLtMUZ33g.jpg";"photo";bbpkjakarta
Thu May 25 07:35:50 +0000 2023;1661637183021924400;1661637183021924352;"@saviera_gayatri @tanyarlfes @smartfrenworld Da akumah nggaktau aku pake wifi ibu kos namanya Ibu Yuli. Coba tanya babang cs Smartfren ya mmf aku tidak informatif https://t.co/dXb7e50Rdd";0;1;0;0;;in;1448989027630075904;1661516179255746600;1661516179255746566;"https://pbs.twimg.com/media/Fw9SNmwacAUkqRQ.jpg";"photo";jangancapek
Thu May 25 07:37:18 +0000 2023;1661637550128390100;1661637550128390145;"@_Rizmaya__ di mana-mana diseluruh dunia\nseseorang yg berpendidikan S3 Doktor\nselalu menggunakan Data Sekunder yang valid\nspt Data Bank Dunia atau IMF\natau data instansi kredibel seperti BPS atau Kementrian. \nDoktor kok menggunakan data dari media online ?\nsangat tak layak jadi presiden !";0;0;1;1;;in;974170341986639872;1661628403416719400;1661628403416719360;"";"";JuniorPrangko
Thu May 25 07:34:11 +0000 2023;1661636766850515000;1661636766850514944;"@aniesbaswedan emang blo on..\n@NasDem aja yg kegedean harapan..\nHarapannya klu Anies begok ini jadi presiden semua kebejatan kader2 Nasdem bisa di lindungi..termasuk kasus BTS";0;0;0;0;;in;1502714449660379137;1661636766850515000;1661636766850514944;"";"";BejeDesain
Thu May 25 07:35:12 +0000 2023;1661637023789375500;1661637023789375489;"Prabowo Subianto Penuhi Undangan Presiden MBZ di UAE, Bahas Kerja Sama Pertahanan \n\nhttps://t.co/MHPBm5HApW \n\n#MengharumkanBangsa #IkutPakde \nPrabowo Subianto";0;1;0;0;;in;1623634307125510150;1661637023789375500;1661637023789375489;"";"";fachriman13
Thu May 25 07:34:42 +0000 2023;1661636895418515500;1661636895418515456;"@remiyvesselsoft yoi 😎✨ kalo gaada presiden negaranya dipimpin syp??? 🐮";0;0;0;0;;in;1641765709331193857;1661621410538860500;1661621410538860544;"";"";justlikeusual23
Thu May 25 07:34:51 +0000 2023;1661636935549620200;1661636935549620224;"Kalo presiden/wakil presiden gak ada dari Sumatera ya aku gak akan pilih....mereka aja gak mau memilih diluar golongannya.... ngapain kita susah2";0;1;0;0;;in;1560960233819996160;1661636935549620200;1661636935549620224;"";"";ayurisyadomina1
Thu May 25 07:33:00 +0000 2023;1661636466672566300;1661636466672566277;"Adapun infrastruktur yang dibangun di Citarum Hulu antara lain Kolam Retensi Andir, Kolam Retensi Cieunteung dan Terowongan Nanjung. Ketiga infrastruktur yang telah diresmikan oleh Presiden RI tersebut berfungsi sebagai sistem pengendali banjir pada Sungai Citarum di bagian hulu.";0;1;0;0;;in;1112957936584650752;1661636464025956400;1661636464025956357;"";"";bbwscitarum
Thu May 25 07:31:37 +0000 2023;1661636119837151200;1661636119837151232;"@Bharata_ja @jokowi @ch_chotimah2 @Dennysiregar7 Presiden Vietnam 👍👍\nPresiden Indonesia 👎👎";0;0;0;1;;in;1606195827432529921;1661561830849003500;1661561830849003526;"";"";NoraxIchan
Thu May 25 07:33:00 +0000 2023;1661636468044079000;1661636468044079109;"Kandidat presiden dari Partai Republik, Ron DeSantis mewanti-wanti bahwa aset crypto wahid Bitcoin bisa tamat jika Joe Biden terpilih kembali sebagai Presiden AS.\n\nhttps://t.co/T2W9NI9Can\n\n#Biden #bitcoin #aset #Crypto #fiat #CBDC";0;3;0;1;;in;21374763;1661636468044079000;1661636468044079109;"";"";Vingika
Thu May 25 07:32:13 +0000 2023;1661636270144225300;1661636270144225280;"Gubernur Jawa Barat Ridwan Kamil menempati posisi keempat pada hasil survei terbaru Lembaga Survei Jakarta (LSJ) bakal calon presiden 2024.\n\nHasil survei dari LSJ yang dilakukan 9 hingga 17 Mei 2023 di 34 provinsi di seluruh Indonesia, \n#Ridwankamil\nhttps://t.co/bDBQVBWYhG";0;1;0;0;;in;1474769683966410754;1661636270144225300;1661636270144225280;"";"";pangandaran_inf
Thu May 25 07:34:24 +0000 2023;1661636819208016000;1661636819208015872;"@liechaikha_yoza @azissubekti @Alie_Fahnoor @bengkeldodo @cocolatetwo @are_inismyname @florieliciouss @Kimberley_2024 @NgkongRoses @meycanaja @Ndons_Back Gagal sebelumnya hanya soal takdir namun terbaik dan berkualitas itu realita 🙂\n\nTakdir menang akan kami wujudkan menyongsong prediksi alm Gus Dur pd th 2009  #Prabowo akan menjadi Presiden diusia tua. \n\nAl Fatihah kagem alm Gus Dur 🤲";0;2;0;2;;in;1189039138835554304;1661590034733232000;1661590034733232128;"";"";BANGSAygSUJUD
Thu May 25 07:35:07 +0000 2023;1661636999286239200;1661636999286239232;"@geloraco 🇮🇩👫Belum Pernah Trjdi Didunia ini: Se-org Presiden Yg Masa Jbat-nya/ Trsisa + - 1"TH masih saja Menuver Politiek: Apa Tidak Cukup Selama 9 THN OBBIUS Of POWER !! Sosial,UU  Ekonomi,Politiek,Hukum: Mmbuat Rkyt Indo Mati Suri🥲😥😓😭😭👩‍👩‍👧‍👦";0;0;0;1;;in;1362643561716482048;1660912510583832600;1660912510583832576;"";"";AhmadYa05803019
Thu May 25 07:33:09 +0000 2023;1661636506212253700;1661636506212253697;"Semuga capres yang gemar nonton bokep bisa tercerahkan. Selama ini kan dia nanya pa salahnya nonton bokep.\nNih maseh yg perlu digarisbawahi MERUSAK OTAK!\nMosok Indonesia mau dipimpin ama presiden yang otaknya rusak?!";0;0;0;0;;in;938290267001704449;1661636506212253700;1661636506212253697;"";"";ekojhones77
Thu May 25 02:46:42 +0000 2023;1661564420164841500;1661564420164841472;"Dampak Buruk Kecanduan Nonton Film Porno, Sulit Ereksi Hubungan Seks Sama Wanita hingga Merusak Otak! https://t.co/WCEQMxUCNp";4;2;31;42;;in;887743587579944960;1661564420164841500;1661564420164841472;"";"";OposisiCerdas
Thu May 25 07:31:46 +0000 2023;1661636159989231600;1661636159989231617;"Kini saya akui, Ayah benar.\nSoeharto itu bagus kok, di 10 thn masa awal pemerintahannya.\nPresiden yg paling bobrok dibandingkan Soeharto, dgn catatan sama2 dibatasi masa pemerintahannya selama 10 thn, menurut sy?\nya, yg membiarkan "gerombolan itu" menancapkan kukunya di INA. 😉";0;0;0;0;;in;1316371043670351872;1661634812984324000;1661634812984324097;"";"";NaniTriani20
Thu May 25 07:32:56 +0000 2023;1661636451577254000;1661636451577253892;"@PartaiSocmed Harusnya ada banner tandingan. \nYaitu \nKami butuh presiden yg getol dengan harga kebutuhan pokok rakyat. \nDengan foto pedangang sembako 🤣🤣🤣";0;0;0;0;;in;1327392022404034560;1661548537937637400;1661548537937637379;"";"";ViralHot5
Thu May 25 07:32:27 +0000 2023;1661636331532095500;1661636331532095490;"@Merimerssssssss @MazayaRahmalia @Sudarma55545214 @albert_morafia @an_ti_ka_drun @Bunga___Namaku @Candra4smara @DE__JAVU_ @newIding30 @sami86pilang @Jkt_Networks3 @Maria_Dzadina @OmpungGuru Ngimpii aja org yaman jdi presiden\n\nOrg pribumi tetep yg terbaik, Ganjar dan Prabowo\n\nYohAnies udh bloon ngga bsa krja, yaman perusuh pula.";0;0;0;0;;in;798856568745775104;1661585168434606000;1661585168434606080;"";"";SpeedOfLight980
Thu May 25 07:32:40 +0000 2023;1661636383046525000;1661636383046524928;"@Candra4smara jangankan duduk dimeja, menginjak orang lain pun dia lakoni buat jadi presiden RI ke 2024";0;1;0;1;;in;759253969566826497;1661572986141540400;1661572986141540353;"";"";MbokAjaKayaKuwe
Thu May 25 06:44:30 +0000 2023;1661624265052131300;1661624265052131329;"Direktur Jenderal Bina Marga Kementerian PUPR, Hedy Rahadian menilai, Anies Baswedan keliru dalam mengartikan data milik Badan Pusat Statistik (BPS). Sebab, ribuan kilometer jalan nasional di era SBY bukan dibangun baru. Namun peralihan status dari jalan provinsi menjadi jalan… https://t.co/xRtENV4l43";1;11;22;31;;in;2695463725;1661624265052131300;1661624265052131329;"https://pbs.twimg.com/media/Fw9GdjoaAAAsykz.jpg";"photo";triwul82
Thu May 25 07:35:14 +0000 2023;1661637029585916000;1661637029585915904;"Nampak Presiden MBZ didampingi Perdana Menteri dan Putra Mahkota Bahrain HRH Salman bin Hamad Al Khalifa. #MengharumkanBangsa #IkutPakde Prabowo Subianto";0;1;0;0;;in;1623634307125510150;1661637023789375500;1661637023789375489;"";"";fachriman13
Thu May 25 07:29:58 +0000 2023;1661635704181633000;1661635704181633024;"@thvbearecaa bff, biar sama kek ak";0;0;0;0;;in;1307985680635555840;1661630839711748000;1661630839711748096;"";"";veyourbaebae
Thu May 25 07:30:09 +0000 2023;1661635749421416400;1661635749421416448;"@Dennysiregar7 @fadlizon @Gerindra tapi dia gendut banget bang...presiden kek dia ngabisin anggaran aja";1;3;0;1;;in;1652168030913433600;1661634218122961000;1661634218122960896;"";"";ocongjuga
Thu May 25 07:30:21 +0000 2023;1661635801900548000;1661635801900548096;"@NasDem @aniesbaswedan malah dadi kepikiran, pie ngene ki nek malah kepilih tenan dadi presiden 🙈";0;0;0;0;;in;344588712;1661360032259412000;1661360032259411969;"";"";iwanqreative
Thu May 25 07:30:00 +0000 2023;1661635714138747000;1661635714138746885;"Video hoax dengan narasi ribuan TNI dipimpin Panglima TNI dukung Anies sebagai Presiden 2024 sempat viral. Panglima TNI tegaskan lagi netralitas prajurit. https://t.co/ckozhpXi9O";0;1;0;1;;in;69183155;1661635714138747000;1661635714138746885;"";"";detikcom
Thu May 25 07:29:57 +0000 2023;1661635699240734700;1661635699240734720;"Ketua Umum relawan Pro Jokowi (Projo) Budi Arie Setiadi mengungkapkan Jokowi merasa kekuatan PDI-P dan Partai Persatuan Pembangunan (PPP) tak cukup kuat untuk memenangkan Ganjar dalam pemilihan presiden (pilpres) mendatang.\n\nhttps://t.co/c2m5CQdpLH";0;0;2;7;;in;214159664;1661635699240734700;1661635699240734720;"";"";Paltiwest
Thu May 25 07:31:12 +0000 2023;1661636016141385700;1661636016141385733;"@PutraErlangga95 aneh.. anak bangsa kok dukung KETURUNAN IMIGRAN jadi Presiden Indonesia.. Alangkah Tolol nya ...";0;0;0;0;;in;1457088488252137476;1661395508181753900;1661395508181753857;"";"";hal_teddy
Thu May 25 07:28:39 +0000 2023;1661635374861676500;1661635374861676546;"@FPKSDPRRI Jika Pak Anis baswedan yg mnjd Presiden kita thn 2024 Insya Allah 0NH akan diturunkan oleh Pak Anis, lndonesia yg paling mahal 0NH skrg";0;0;0;0;;in;1447540343402946564;1661317331233173500;1661317331233173504;"";"";2001Tgk
Thu May 25 07:29:07 +0000 2023;1661635492595765200;1661635492595765249;"Presiden @jokowi dan Presiden Seyyed Ebrahim Raisi, membahas situasi geopolitik dunia dan menyepakati sejumlah kerja sama dalam pertemuan bilateral. Kedua pemimpin sepakat untuk terus mendukung perjuangan rakyat Palestina dan mengatasi krisis di Afghanistan. https://t.co/M2GKPwML8n";0;0;0;1;;in;986831030190424064;1661635492595765200;1661635492595765249;"https://pbs.twimg.com/media/Fw9Ql0hakAUk13p.jpg";"photo";artyunie76
Thu May 25 07:29:10 +0000 2023;1661635502032982000;1661635502032982016;"@nasrul_41 @aLa1717in @thariqueprimero @syahirnomic Ko nak samakan taraf kp dgn presiden yg jd PM";0;1;0;0;;in;1042179050356260864;1660869164268126200;1660869164268126210;"";"";SeRnR11
Thu May 25 07:11:05 +0000 2023;1661630954631475200;1661630954631475201;"Happy ulang tahun @oneliev wyatb🙏🏻 https://t.co/ppBDGnhEN5";1;3;1;1;;in;1645943814178349057;1661630954631475200;1661630954631475201;"https://pbs.twimg.com/ext_tw_video_thumb/1661630920301121536/pu/img/O9oD0SqM9hKYoF7p.jpg";"photo";httpshaechanah
Thu May 25 07:28:31 +0000 2023;1661635341990903800;1661635341990903808;"@alisyarief 🤣🤣😂😂😂🤣🤣😂😂🤣😂🤣😂🤣🤣😂sudah lah... lelah nanti dan menguras energi pikiran..kita balik bahasa BAHLIL menteri investasi...BERBAIK2 LAH dengan PAK ANIES... Semua pasti aman2 aja klo berbaik2 dengan pam anies...dah jelas n nyata 2024 pak anies presiden...🤲🤲🤲🤲🤲👍🏻👍🏻👍🏻";0;0;0;0;;in;1642722255066238981;1661598895888277500;1661598895888277506;"";"";Adibara79
Thu May 25 07:29:41 +0000 2023;1661635635059507200;1661635635059507200;"Turut mendampingi Prabowo, Ketua Umum DPP BKPRMI Said Aldi Al Idrus, Presiden DMDI Tun Seri Setia (Dr)#SemuaDukungPrabowo #IkutPakde Prabowo Subianto";0;1;0;0;;in;1598275455278551041;1661635579195560000;1661635579195559936;"";"";Muhamma48288841
Thu May 25 07:27:35 +0000 2023;1661635105482498000;1661635105482498048;"KSP @Dr_Moeldoko berharap masyarakat tak terjebak isu politisasi penangkapan @kemkominfo Johnny G Plate\n\nPresiden @jokowi  sudah menjelaskan bahwa penangkapan Plate murni persoalan hukum, semua tak perlu komentar\nPercayakan profesionalitas Kejaksaan\n\n#MoeldokoPenjagaNKRI\n@L1L178 https://t.co/JC8GkOHAh4";0;0;1;1;;in;2703433297;1661635105482498000;1661635105482498048;"https://pbs.twimg.com/media/Fw9QTs4aMAAY0y-.jpg";"photo";mikadongaku22
Thu May 25 07:27:59 +0000 2023;1661635207177601000;1661635207177601025;"@SamuelPHarahap @KrisyantoOni Cangkeme mencla-mencle, ngene arep dadi presiden cuaaaks.";0;0;0;0;;in;1568425863569612803;1660994334051938300;1660994334051938311;"";"";JohnNih13
Thu May 25 07:29:36 +0000 2023;1661635611865026600;1661635611865026560;"Bakal Calon Presiden (Bacapres) Ganjar Pranowo menanggapi santai perihal hasil survei yang dilakukan oleh Litbang Kompas beberapa waktu lalu. https://t.co/lh0W2fPWmV";0;1;0;0;;in;23343960;1661635611865026600;1661635611865026560;"";"";kompascom
Thu May 25 07:29:01 +0000 2023;1661635466901463000;1661635466901463040;"@Dennysiregar7 Lu ga kapok presiden dari petugas partai yg kerjanya di setir yg punya partai (mak Lampir) \nNamanya petugas partai otak dan kemampuan berfikir nya dangkal, kerjanya harus di setir oleh pemilik partai";0;0;0;0;;in;1603887039455580160;1661555485064204300;1661555485064204288;"";"";Anti_0ligarki
Thu May 25 07:28:56 +0000 2023;1661635445686665200;1661635445686665217;"@__nurdin @Dennysiregar7 @Gerindra Panik ya?\n\nRamalan Gus Dur.\n\n08 jadi presiden di usia tua.\n\nhttps://t.co/EBUNVAfhLL";1;0;0;0;;in;1411339937572528129;1661585215519854600;1661585215519854592;"";"";YoYoAyo17845
Thu May 25 07:28:02 +0000 2023;1661635220343509000;1661635220343508993;"@Block13_Madura @Dennysiregar7 @Gerindra Ramalan Gus Dur.\n\n08 jadi presiden di usia tua.\n\nhttps://t.co/EBUNVAfhLL";0;0;0;0;;in;1411339937572528129;1661585215519854600;1661585215519854592;"";"";YoYoAyo17845
Thu May 25 07:28:55 +0000 2023;1661635439017750500;1661635439017750530;"@Chaves1305 Hamdalah, PUU nomor 31_2023 DIkABULKAN SEBAGIAN. \nKalau kemarin jadi Pihak Terkait, jadi deh Presiden. Hilang sudah kesempatan.\n\nTunai sudah Hak-nya. Kiranya Telah Hapus Dosa para Pemeriksa PHPU Pilpres 20**.\n\nMemang Layak yang menjabat Sekarang (telah) dilantik sebagai Presiden.";0;1;0;0;;in;1625713565524172800;1661588363651203000;1661588363651203079;"";"";patatdum
Thu May 25 07:28:41 +0000 2023;1661635381895528400;1661635381895528448;"@DoankWarto Presiden salah informasikan penutupan batubara di Opening Ceremony Hannover Messe.\nFatal ga ?\nTerus sekarang tetap jd presiden kan ?\n\nhttps://t.co/9QTbBfu2zY";0;0;0;0;;in;710651990;1661488060918534100;1661488060918534144;"";"";agiltama
Thu May 25 07:27:26 +0000 2023;1661635069210165200;1661635069210165248;"terharu banget di ucapin sama presiden😊🙏🏻";0;1;0;0;;in;1642205223166042112;1661635069210165200;1661635069210165248;"";"";oneliev
Thu May 25 07:27:16 +0000 2023;1661635024574349300;1661635024574349314;"Presiden Joko Widodo (Jokowi) dijadwalkan akan kembali mengunjungi Provinsi Lampung....  #Kupastuntas #BandarLampung #PresidenJokowiKembaliDijad  https://t.co/DMuUYR1FHp";0;0;0;0;;in;849799685258657792;1661635024574349300;1661635024574349314;"";"";kupastuntasnew
Thu May 25 07:29:33 +0000 2023;1661635599667802000;1661635599667802113;"@jimdfxnje makanya ituu, promotornya jg pada tutup mata. ksl bgtttt";0;1;0;0;;in;1307985680635555840;1661574824270131200;1661574824270131200;"";"";veyourbaebae
Thu May 25 07:28:26 +0000 2023;1661635321388470300;1661635321388470272;"@goonch3 Wkwkw bukan wakil presiden beb";0;0;0;0;;in;1323792443087577090;1661625035151540200;1661625035151540224;"";"";QueeNaomi02
Thu May 25 07:28:15 +0000 2023;1661635272214478800;1661635272214478848;"Silaturahim Kebangsaan ke Kediaman Din Syamsuddin, Presiden PKS: Beliau Pesan Jaga Demokrasi https://t.co/z15ycB0nST https://t.co/NPbXY62rba";0;0;0;0;;in;852443417078489088;1661635272214478800;1661635272214478848;"https://pbs.twimg.com/media/Fw9QeWkaMAECyyA.png";"photo";PKS_Sukajaya
Thu May 25 07:27:23 +0000 2023;1661635054001610800;1661635054001610753;"@suneo138 @aagunawan_ @ariarjiwinata02 @musksigit 🤣🤣🤣🤣🤣\n\nKirain Villa Puncak yg sales nya di pinggir jalan mak 😂😂😂";0;1;0;0;;in;185897268;1661555740358889500;1661555740358889472;"";"";dgLewa2011
Thu May 25 07:26:55 +0000 2023;1661634937756455000;1661634937756454913;"Kalau manusia takut berbuat dosa berati manusia itu bener dalam keimanan dan kepribadiannya\nNah kau carilah pemimpin seperti itu pantas untuk jadi presiden RI di negara ini Nanti \nJangan lihat orangnya siapa tapi dia takut berbuat dosa dan kesalahan dan tak menyalahkan orang lain https://t.co/wbaqQzj002";0;0;0;0;;in;1212239772946579456;1661634937756455000;1661634937756454913;"https://pbs.twimg.com/media/Fw9QK2uacAAImSo.jpg";"photo";Bansma7
Thu May 25 07:26:12 +0000 2023;1661634758919749600;1661634758919749632;"Ya udah sih Lantik aja pak Ganjar jadi PRESIDEN KOMPAS. kasihan bajer dan tim ses nya tiap hari bikin sure pay trus";0;0;0;0;;in;785422614256766980;1661634758919749600;1661634758919749632;"";"";SangarjunaCool
Thu May 25 07:26:45 +0000 2023;1661634893892448300;1661634893892448258;"Berada di Perbatasan, Gibran Prioritaskan Siswa dari Solo Tempati SMAN 9 di Pasar Kliwon #GanjarMenangTotal #GanjarBeriKesejahteraan #GanjarPranowo2024 https://t.co/CZVsQI37rH https://t.co/D166f9gI69";0;0;0;0;;in;1506847691804123145;1661634893892448300;1661634893892448258;"https://pbs.twimg.com/media/Fw9QIUXakAAY90Q.jpg";"photo";vinda_anjani
Thu May 25 07:26:05 +0000 2023;1661634727600849000;1661634727600848896;"Presiden onta ini\nLihat video ꧁calon☯︎rondo꧂! #TikTok https://t.co/yJV6pupQg4";0;0;0;0;;in;1516949238126907392;1661634727600849000;1661634727600848896;"";"";BenyBen54834255
Thu May 25 01:39:41 +0000 2023;1661547553773748200;1661547553773748224;"Betul nilai 100, jadi Kita semua  Rakyat Indonesia ter❤️Cinta harus terusss Waspada waspada waspadalah MERDEKA🤟👍🙏🇮🇩.https://t.co/nbpfsPfTpE";15;113;58;268;;in;219244515;1661547553773748200;1661547553773748224;"https://pbs.twimg.com/ext_tw_video_thumb/1661184532635344896/pu/img/ermfujke22THoLis.jpg";"photo";ruhutsitompul
Thu May 25 07:26:12 +0000 2023;1661634758563225600;1661634758563225601;"@Rakyat_J3l4t4 @Dennysiregar7 @Gerindra Kenapa Jendral Subagyo.\n\nMantan KSAD yg ketuk palu pemecatan Prabowo.\nYg juga mantan Dewan Pertimbangan Presiden Jkw periode 1.\n\nSampai menjerit:\nRumah Jenderal Sudirman\nuntuk RUMAH PEMENANGAN PRABOWO jadi Presiden?\nhttps://t.co/RyXWhUYtqw\nhttps://t.co/6HaQxSJcoO";0;0;0;0;;in;1411339937572528129;1661585215519854600;1661585215519854592;"";"";YoYoAyo17845
Thu May 25 07:26:34 +0000 2023;1661634848258412500;1661634848258412545;"Prabowo Subianto Dijadwalkan Bertemu Dengan Presiden Jokowi Siang Ini di Bogor, Bahas Apa? - Wartakota #MengharumkanBangsa #SemuaDukungPrabowo #SayaSetyoko https://t.co/u1drugyqhG";0;0;4;0;;in;2410032319;1661634848258412500;1661634848258412545;"";"";RSeptianEGeo
Thu May 25 07:26:30 +0000 2023;1661634831414071300;1661634831414071296;"@Uki23 Karena memang ber prestasi presiden yg bersebrangan pun memberikan penghargaan.\nFakta..bukan rekayasa. https://t.co/mi6mTcaSQW";0;0;0;0;;in;1559889195837308930;1661039420458541000;1661039420458541058;"https://pbs.twimg.com/media/Fw9QEW_acAcO-jX.jpg";"photo";86Bohay
Thu May 25 07:27:02 +0000 2023;1661634967519256600;1661634967519256577;"Dalam kontestasi PEMILIHAN PRESIDEN 10 Tahun terakhir yang perlu diperhatikan kemana arah PEKAES dan PILIHLAH KEARAH YANG BERLAWANAN karena kalau ikut arah mereka itu sama saja ANDA MASUK JURANG SELANGKANGAN dan sudah dipastikan KALAH\n\nKOALISI PERLU BAHAN🤣🤣🤣 https://t.co/YQBc88uBIE";0;0;0;0;;in;1306648828880191489;1661634967519256600;1661634967519256577;"https://pbs.twimg.com/media/Fw9QMXJacAAJVLZ.jpg";"photo";AdvPurba
Wed May 24 14:34:00 +0000 2023;1661380030759305200;1661380030759305224;"Simulasi 3 Capres Kompas: Ganjar 40 Persen, Kalahkan Prabowo dan Anies\n\nSurvei nasional Litbang Kompas melakukan simulasi tiga nama capres dan mencatat elektabilitas Gubernur Jawa Tengah Ganjar Pranowo unggul dibandingkan Ketua Umum Gerindra Prabowo Subianto dan mantan Gubernur… https://t.co/AJcTCN6sKb";15;269;61;230;;in;821859629034409985;1661380030759305200;1661380030759305224;"https://pbs.twimg.com/media/Fw5oUylXsAELLvf.jpg";"photo";KakekHalal
Thu May 25 07:26:55 +0000 2023;1661634937811013600;1661634937811013633;"Rakyat mau perubahaan 2024 Anies Presiden... inih orang malah langgar uud1945. Hallo rakyat NKRI... jangan sampe kalian dibudaki dibodohi oleh bangsa sendiri yang berani langgar uud1945.";0;0;0;0;;in;1644453606245158912;1661634937811013600;1661634937811013633;"";"";Heru1010Heru
Thu May 25 01:19:03 +0000 2023;1661542361426690000;1661542361426690048;"Indonesia Mampu Bayar Utang Hanya Sebatas Retorika dan Dongeng https://t.co/LjycsNIrgp";6;32;168;392;;in;30201110;1661542361426690000;1661542361426690048;"";"";alisyarief
Thu May 25 07:23:12 +0000 2023;1661634004263776300;1661634004263776256;"@Widyarenee Hrsnya seorang calon presiden lebih pintar dari org awam kayak kita dong, data yg di dapat dr media hrsnya di cek dulu dong, utk pidato loh bkn utk obrolan warung kopi, klu salah gitu memalukan";0;0;0;1;;in;2478573270;1661561463499284500;1661561463499284481;"";"";Tembakoldilaut
Thu May 25 07:25:36 +0000 2023;1661634606737809400;1661634606737809408;"@ch_chotimah2 Ntar Di Kira Menjegal Bakal Calon Pererta Pemilihan Presiden Republik Indonesia {BaCaPePePresRI} ...Padahal Dulu Dia Jg Njegal Ahok Dgn Ayat...";0;1;0;0;;in;1331432503970652160;1661350855659118600;1661350855659118594;"";"";BrutalMega
Thu May 25 07:25:24 +0000 2023;1661634555999293400;1661634555999293446;"@democrazymedia Yang penting Anies menang dan jadi presiden RI 2024";0;0;0;0;;in;2597366544;1661602996877242400;1661602996877242369;"";"";EbyRomy
Thu May 25 07:23:25 +0000 2023;1661634055488815000;1661634055488815104;"YANG ANEH dan menJADI TANDA TANYA koq ADA yang MASIH NEKAD utk JADI PRESIDEN yaaa, BILANGin donggg NANTI malah PULUNGnya diTIMPAkan diKEPALAnyaaa ??? ...";0;0;0;0;;in;1611545107169411074;1661634055488815000;1661634055488815104;"";"";edmardinas
Thu May 25 07:23:30 +0000 2023;1661634078880444400;1661634078880444418;"@Khalisa30712811 @Dennysiregar7 @Gerindra Pada takut Anies presiden..... Di survey selalu no 3 ....tapi kenapa dijegal sana sini...jgn jgn  survey nya Anies  no.1 ...";0;0;0;0;;in;1127118122698231808;1661585215519854600;1661585215519854592;"";"";djokerrr_
