rating,review
5,kualitas dan performa memuaskan sesuai dengan deskripsi produk
5,"senyap, grip pas dan nyaman...semoga awet"
5,"mantap banget, udah setahun lebih gaada cacatnya mantap awet terus enak dipakai"
5,tinggal plug and play
5,"Logitech merk jadul, tahan banting"
5,"Logitech merk jadul, tahan banting"
5,"keyboard nya bagus diharga 100k an
semoga bisa kebeli keyboard yg lebih mahal"
5,Pembelian kedua...badabest 👍
5,barang sudah sampai
5,barang sesuai pesanan dan pengiriman cepat
5,"Cakepp, pengiriman lumayan cepat dan respon admin juga cepat. Terbaik 🫰 Mouse berfungsi dengan baik. Sensifitas mousenya baik. Realfood appletoxnya enak"
5,"barang sampai sesuai, pengiriman bisa di hari minggu dgn instant krn butuh di senin pagi. terima kasih seller dan tokped 🙏"
5,mendarat dengan aman. cepet kirimnya. it works moga2 awet. sukses trs ya sis
5,"pengiriman cepat, seller fast response, barang qualitas bagus sejauh ini"
5,Barang Original dan pengiriman super cepatssss… mantap dan recommended
5,"kualitas mantap, pengiriman juga cepat"
5,"Mantap, keren, mouse simple terenak dipakai"
5,"produk bagus, pengiriman cepat"
5,pengirimannya super cepat... keren
5,Pengiriman cepat dan barang sesuai
5,"pengiriman cepet bgt cm sehari sampe pdhl pesannya malem2, packing aman bgt. Kualitas logitech udh g diraguin lg, ukuran pas sm tangan dan udh dicoba berfungsi dgn baik."
5,"ga nyesel beli ini, thank you"
5,"Ringan, responsive ok, silent click"
5,semoga awet
5,Packing bagus dan pelayanan bagus sekali. Barangnya ori.
5,mantap. barang berfungsi dengan baik
5,berfungsi dengan baik
5,"barang sesuai pesanan, original, packing mantab bangett.."
5,Pengiriman baik dan barang sudah dicoba berfungsi dgn baik. Thanks seller
5,berfungsi dg baik
5,barang sesuai dan berfungsi baik
1,"Saran saya kalo tidak sanggup penuhi sameday, jangan pasang opsi sameday"
5,"Harga murah. Delivery cepat, sehari sampai padahal free ongkir.  Mouse dalam kemasab segel dan berfungsi baik."
5,Logitech memang selalu terbaik 👍👍
5,"barang bagus. cuma buat yg nyari mouse untuk main game, ini mouse kurang enak grip nya. itu aja"
5,keren
5,bagus dan nyaman di pakai
5,barang sampai dan sesuai
4,"barang datang sesuai dengan pesanan, proses packing dan pengiriman cukup baik dan cepat, sayang kardus sedikit penyok, overaall berfungsi dengan baik thank you :)"
5,Yak ampuuunnn..! Gantdng banget! Lebih cakep ketimbang foto di iklan nya. Plus super responsif dalam pemakaian. Emang merek & terutama harga tuh enggak pernah boong y... 
5,bagus
5,"berfungsi dgn baik, bener2 silent"
4,"build qualitynya bagus banget untuk speaker harga segini, tapi kualitas suaranya kurang banget, bass doang gede, detailnya surem banget, terlalu boomy"
5,"empuk key nya, dongle minimalis dan ada slot di keyboard nya utk di bawa2.."
5,"model lucu unik, auto bintang 5, cuma bingung aja kalo mau beli custom keycaps nya cari dimana"
5,barangnya original
4,customer sevicenya agak lambat tapi barang bagus kok
5,sippp mantap
5,kak. jual jg dong stand mic yg buat podcast pasti laris dah. logitech blm pernah mengecewakan asalkan original.
5,bahan bagus n berkualitas
5,bagus
3,"Packing aman khas handlingan Tokopedia, keyboard build quality nya bagus, kualitas jelek ada di mouse nya (jangan berharap banyak dengan mouse nya)."
5,Speakernya berfungsi dengan baik. Terimakasih yaa
5,"keren banget, islam agamaku logitech peripheral favoritku"
5,Pengiriman cepat dan layanan mantap!
5,"diatas ekspektasi, mantab"
5,"barang sesuai, pengiriman cepat, kualitas baik dan bagus."
5,sesuai deskripsi mantab
5,Terimakasih
4,"Brg sesuai psnan, kondisi paket penyok jd mouse padnya ada bks lipatan, packing rapi. Respon cepat, tq."
5,packingnya super aman. keren. beli ini setelah nonton review di yt. mudah2an awet ya.
5,barang sesuai
5,"pengiriman cepat, kualitas bagus"
5,bagus
5,Kualitas bagus
5,Good Condition 🤌🏻
5,oke pengiriman cepat
5,keren cuy
5,"bagus aman sesuai pesanan, pengiriman cepat, semoga awet dan bisa dipakai lama.  terimakasih kak"
5,bagus. silent. ori
5,Pengiriman cepat & mouse berfungsi baik. Packing rapi. Mantaps pokok e
5,Mantappp
5,Harusnya awet ya kalo logitech
5,barang sampai dengan selamat.. dan berfungsi dgn baik..tks seller
5,bagus!
5,"proses cepat, ok, semoga berfungsi baik"
5,barang kualitas baik
5,"kelebihan:
- keren sesuai dengan fitur 
- masih bisa di pakai walaupun di monitor 34 ultrawide.

kekurangan:
- susah cari drivernya 
link download driver :
**************... "
5,Barang sesuai dengan deskripsi dengan kondisi baik dan pengiriman tepat waktu
5,"Pakai servis ""dilayani tokopedia"" cepet bgt nyampenya. Barangnya aman sih berfungsi ok."
5,Alhamdulillah sangat sesuai
5,"barang sesuai iklan, barang berfungsi dengan baik. pengiriman luar biasa cepat, jam 11 MLM di pesan, 9 pagi sudah sampai dirumah."
5,mantep
5,"Nyaman buat ngetik sama yang lain² dan ya itu dia sesuai namanya ""Signature"" wkwkwk, Keyboardnya berasa mewah

Tampilan warna putihnya cakep banyak tombol² yang f... "
5,"Kabel agak pendek nih, perlu dipertimbangkan kl mau tarih di meja"
5,"mantap  barang maupun pelayanan seller. gratis ongkir, barang original, bagus beefungsi dengan baik. recommend belanja di sini"
5,Logitech udah andalan kalau cari mouse. tahan lama gak ringkih
5,"fast respond👍
mudah2an awer"
5,datang2 paket dalam kondisi berlubang. alhamdulillah mouse masih rejeki dan masih aman.. smg kelak bs meningkatkan keamanan dalam packaging dan menggunakan ekspedisi. tha... 
5,Original
5,Original
5,thanks flash sale nya 👍
5,"oke aman berfungsi dengan baik, semoga awet"
4,terima kasih gan
5,"paket sudah terima, sesuai pesanan, cm bgn logistik agak lambat, mgkn krn gratisan hehe"
5,"Keren mausenya, langsung cuuus,"
5,Value for Money
5,"pengiriman cepat, barang sesuai, packing rapih no comment yg jelek² good lah!"
5,produk sesuai deskripsi
5,"barang bagus, sesuai dan pengiriman cepat sampai"
5,sip
5,pengiriman super cepat
5,"good check
*************"
5,"Dipakai nyaman pas digenggaman, tidak berisik cetak cetik, cepat responnya."
5,Barang cepat sampai dan kualitas bagus
5,Best alternative for MacOS so far!
5,"Ekspedisi JNE, terbaik 👍👍"
5,Barang sesuai dengan deskripsi dan dapat berfungsi dengan baik. Seller responsif. Recommended.
5,okey
5,"aman,"
4,good
5,good
5,mantap
5,"Mouse berfungsi baik, pengiriman aman dan cepat"
5,"Setelah dipakai kerja, kerasa kualitas & performanya optimal. Selain itu dia ringan & desainnya mewah. 💻"
5,"Setelah dipakai kerja, kerasa kualitas & performanya optimal. Selain itu dia ringan & desainnya mewah. 💻"
5,"Sip sesuai bgt, cukup buat speaker kantor yg g perlu menggelegar"
5,"Kualitas ganbarnya bagus, karena kondisi kantor terang jd aman aman aja"
5,seller ramah dan pengiriman super cepat. mantap
5,"apik, rekomended,, mudah2an awet"
5,emang udah paling best kalo kerja make logitech☑️
5,"Mantap... respon n servis ok..  hati2 utk sameday pakai kurir tokopedia, status tdk jelas diupdate oleh tokopedia, bisa besok malam2 bgt baru sampai, pdhl dr siang sdh di... "
5,"barang ok, berfungsi dengan baik"
5,udh pakai 2 bulan masih bagus
4,"Berfungsi dengan tapi angka 3 nya agak susah buat di tekan
tp keseluruhan ok
Moga awet yaa"
5,Setelah dicoba langsung bekerja dengan baik dan mantep
5,"seller fast respon, berfungsi dengan baik di dvr cctv"
5,"enak dipegangnya, ga bikin pegel kalau buat dipake lama, mantaappzzs"
5,Sudah sampai makasih
5,berfungsi baim
5,"proses cepat, kirim cepat, barang bagus"
5,"Really great product, very happy with my purchases works as described and came in the post very promptly- thanks again :)"
5,"Really great product, works as described, fantastic addition to an iPad. Great delivery service got my product very efficiently from purcahse"
4,"paketnya datang dengan keadaan sedikit penyok, tapi isinya aman dan masih bisa dipakai dengan nyaman"
5,pengiriman cepat...makasih
5,pengiriman cepat...makasih
5,"Walaupun pengiriman agak lama, tp kualitas barang bagus, packaging jg bagus"
5,bagus.. cocok tuk meeting dll. semoga awet yaa
5,"Barang sudah mendarat   barant sesuai deskripsi bagus, sudah dicoba berjalan dengab baik
semoga awet
terima kaaih reseller"
5,Sesuai pesanan... bagus
5,logitek memang mantap
5,Build quality sangat baik. Tutsnya empuk ga bikin capek. Mantap sekali.
5,"mantap sih Logitech, packing aman Krn dilayani toped langsung, seller fast res, kurir ciamik, keren..,..."
5,"micnya agak kecil, headsetnya ringan, sound quality lumayanlah"
5,barang sudaah bisa dipakai langsung dan bagus tanpa cacat
5,"Alhamdulillah barang sudah sampai. packing aman, cepat. Dan barangnya sesuai dengan yg di gambar. Alhamdulillah berfungsi dengan baik"
4,"tidak ada on/off button. sinyal mouse lemah jadi suka ngelag, terpaksa pake mouse sendiri. keyboard ga ada masalah."
5,kualitas mantap. nayman dipakai kerja.
5,Mouse ya nyaman. Silent dan ringan. Pas di tangan yang kecil. Lebih enak dari yg M590 yg saya pakai sebelumnya. Pengiriman instan juga cepat sekali sampainya. Terima kasi... 
5,berfungsi mantab
5,kualitas bagus
5,mantep barangnya
5,Simple dan Fungsional. Semoga Awet 👍 👍
5,"gak kaleng"" memang kualitas Logitech, semoga awet seperti sebelum""nya.
penyakit Logitech itu scroll whellnya biasa gak berfungsi 🥲"
5,"keren barangnya, silent parah. harus dirasakan kalau mau ngklik"
5,"Beratnya Pas
Yg jelas Ori lah ya, masa iya kagak

Goodbye suara klik klik.

Packaging rapi
Walaupun ada penyot di box.
Tapi aman, karena box gede dan ada bublewrap.

Thks"
5,"Handal, ringan, berkualitas"
5,"Suosss,.."
5,"Barang berfungsi normal. Proses cukup cepat, packing barang OK, pengiriman cepat. Barang tiba dalam keadaan baik dan sesuai yang diharapkan. Terima kasih seller! 👍🏻"
5,"Barang berfungsi normal. Proses cukup cepat, packing barang OK, pengiriman cepat. Barang tiba dalam keadaan baik dan sesuai yang diharapkan. Terima kasih seller! 👍🏻"
5,"Barang berfungsi normal. Proses cukup cepat, packing barang OK, pengiriman cepat. Barang tiba dalam keadaan baik dan sesuai yang diharapkan. Terima kasih seller! 👍🏻"
5,"Barang berfungsi normal. Proses cukup cepat, packing barang OK, pengiriman cepat. Barang tiba dalam keadaan baik dan sesuai yang diharapkan. Terima kasih seller! 👍🏻"
5,kwalitas mantap
5,mouse nya bagus
5,nice banget
5,"Packaging aman, chat nya dibalas dengan cepat. Terima kasih ya ☺️☺️☺️"
5,"awalnya agak kecewa sama ekspedisi pengiriman, karena barangnya kebasahan. alhamdulillahnya dalemnya aman, dibungkus bubble wrap. barang okee, dapat digunakan dengan aman... "
5,"Keren, works great, key empuk, mantab dah pokoknya.."
5,great
5,bagus dan tahan lama
5,Barang bagus berfungsi dengan baik terima kasih
5,"gampang pairing nya di macbook, barang nya bagus, tombol klik nya empuk dsn silent click"
5,puas... barang ok
5,Sudah 2x order disini. Berfungsi dgn baik👍🏻
3,barang sih oke...tapi pengiriman tidak sesuai moda..komplain untuk pengiriman ini tidak bisa di klaim karena di system klaim tidak ada komplain utk kesalagan moda pengiri... 
5,"warna lucu, klik-annya suaranya senyap. Cakephh"
5,"baramg diterima dengan baik, dan berfungsi dengan baik. keyboard cukup nyaman digunakan. mouse bukan silent-click, tapi masih oke. mouse ada switch on/off nya, jadi bisa... "
5,"barang oke, seller responsif"
5,Barang original pengiriman cepat
5,mantap
5,"saya sudah terima,
tapi saya kecewa sama kurir dari gosend (saya sebut saja merk) yg mengatakan diakhir percakapan (mungkin dia gak sadar telponnya belum ditutup) dengan... "
5,"desainnya bagus, ketika ketik du keyboard terasa nyaman dengan suara yg tidak terlalu keras. mouse juga pas dipakai di tangan"
5,"Barang bagus, semoga awet"
5,.
5,"suara bagus, barang sesuai  
pengiriman cepagood seller"
5,sesuai dengan harga semoga awet
5,"mouse nya Joss gandos, dan nyaman dipake"
5,sesuai pesanan
5,mantap. outputnya jernih.
5,fungsi.. original
5,mantappp👍👍👍💯💯💯
5,"Suara jernih, pengirim cepat. Terbaik"
5,"brgnya bagus, praktis, berfungsi sangatlah baik"
5,"Barang sesuai pesanan, packing rapi dan tidak ada cacat barang selama perjalanan dk ekspedisi"
5,"sesuai deskripsi, suara kliknya bener2 ga ada"
5,"barang ok, berfungsi baik"
5,"Kualitas video good, pengiriman cepat dan asli moga awet"
5,"Oke banget, tapi memang bagian ketikannya agak kecil, kadang typo"
5,mantap
5,barang sesuai diskripsi dan dpt digunakan dgn baik
5,"diproses cepat dan pelayanan ok, barang berfungsi dg baik, *namun disayangkan brg tiba melebihi batas estimasi*, baru tiba stlh diajukan komplain"
4,"mouse nya ori dan bagus, masalah hanya dipengiriman yg lama"
5,"Pengiriman cepat, webcamnya juga bagus, nice"
5,Mantapp speakernya.. harga terjangkau.. alternatif buat speaker laptop yang rusak daripada biaya service mahal..
5,"Lucuuuu bangeeet <3
Udh ngincer dari pas pertama keluar, akhirnya kebeli juga. Puas bgt 👍"
5,Lucuuuuu bangeeet <3
5,barang bagus
5,"berfungsi dengan baik, suara yang dihasilkan tidak berisik."
5,"Sudah kesekian beli produk logitech ditoko ini. Respon cepat dan  pelayanan ramah. Pengiriman barang dproses sesuai prosedur. Packing aman.

Barang aman dan berfungsi den... "
5,"bagus...kliknya silent dan empuk, ukurannya pas ditangan jadi tidak capek kalau pegang lama lama"
5,"Pesanan sesuai dan berfungsi normal, penghantaran sesuai janji dan langsung dipakai, mantap!"
5,Sesuai pesanan & berfungsi dengan baik
5,"Decent SQ, asal jangan puter gede2, cukul oke untuk harga segini"
5,"bagus, suara oke, packing aman"
5,keren selain berfungsi dengan baik sangat nyaman makainya. maaf ndak bisa kirim gambar koneksi internet si merah sangat sulit
4,Packaging terlihat rusak pada saat sampai tapi barang sesuai dan aman.
5,Speaker ter-worth it di harga 100rb-an
5,Kualitas sangat bagus
5,"Review dari user G502 Lightspeed.

Udah coba sehari, tangan masih butuh penyesuaian. 

Secara ergonomis MX Master terasa lebih gede, sejauh ini di saya agak kurang nyaman... "
5,bagus
5,"pengiriman cepat dan aman, mouse berfungsi dengan baik, kualitas oke"
5,sudah sampai dan berfungsi dengan baik. terima kasih
5,"Harga ekonomis, seller fast response, pengiriman cepat, barang langsung dipakai dan terasa kualitasnya sangat baik, real silent 👌"
5,barang original mayan dapet harga flash sale diskon
5,Sesuai dengan Brand
5,"Kualitas baik, pengiriman ontime, packaging aman"
5,Barang tiba dengan selamat sentosa dengan packaging yang sangat rapih dan aman. Kualitas kameranya sangat bagus menurut saya untuk menggantikan webcam bawaan laptop.
5,mantap
5,"Ukurannya memang lebih besar, tapi asik juga."
5,"Sama seperi versi dulu, untuk gantikan keyboard serupa yang tua. Kotak pengirimannya tidak biasa, besar."
5,bagus berkualitas dan responsif
5,"pengiriman oke
barang berfungsi
kita lihat tahan berapa lama nanti"
5,👍👍👍
5,"aman, bagus dan ontime"
5,suka bangeet bagus dan sangat compact dibawa ke mana mana
5,"pengiriman cepat, barang sesuai. jumlah lengkap. berfungsi dengan baik. terima kasih 🙏"
5,barang sesuai deskripsi dan berfungsi dengan baik
5,Produk Bagus & Pengiriman Tepat Waktu 👍
5,Mantap
5,"mantap,speakernya berfungsi dengan baik"
5,FAST!!!
5,"Performa ok, ringan & pas banget di tangan"
5,"wiih pointer dambaan niih hehehe,lebih mulus dari display tnyata 😁😁😁"
5,"ok,"
5,Bagus bngt~~Recommended~~!!
4,kualitas Logitech tiada duanya
3,"barangnya bagus, yg jual yg kurang bagus, lama banget ngirim barangnya,  kalo gak rajin nanyain mungkin ke cancel otomatis"
5,belum di coba
5,GOKILLL OFFICIAL STORE ADMINYA CEPET..DAN SAMPE JG CEPET
5,pembelian kedua
5,Sangat bagus
5,"Barang berfungsi normal. Proses cukup cepat, packing barang OK, pengiriman cepat. Barang tiba dalam keadaan baik dan sesuai yang diharapkan. Terima kasih seller! 👍🏻"
5,"sudah dicoba dan cukup baik kinerjanya, keyboard dan mousenya cukup nyaman, konektifitasnya baik, hanya transmiternya belum nano, akan tetapi tidak jadi persoalan. overal... "
5,"warna bagus, barang ok. beneran ga kedenger klik2 yang kenceng."
5,dirumah pakai dikantor pun pakai
5,"mantap digenggam, responsif"
5,Dah langganan. No comment
5,"Barangnya sudah diterima dengan baik, t kasih"
5,Dapet 21ribuuuu 🤸🏼🤸🏼🤸🏼🤸🏼🤸🏼🤸🏼🤸🏼🕺🏼🕺🏼🕺🏼🕺🏼 thanks tokopedia & seller!
5,berfungsi dengan baik
3,"mousenya baru dipakai sebentar sudah tidak bisa digunakan untuk scroll naik turunnya. aku kira karena mouse padnya. ternyata bukan 
pengiriman lumayan cepat dan rapi"
5,"Sudah dipakai selama beberapa bulan. Nyaman dipakai, ringan, built quality pas banget, barang tdk cacat. Sempat ada trouble fungsi 2 keypad sempat ketukar tapi hanya seme... "
5,mantab
5,Pengiriman cepat.. good product
5,Buat anak bljr komputer. Ringan dan nyaman dipake. Semoga awet
5,"cukup ringan, worth it"
5,"barang original, beneran enak.. cuma kurir nya ga banget GTL... updet pengiriman aja cm 'shipment on route' gaada lokasinya paket udh smpe dimana, dr tgl 29 april... "
5,pelayanan yang baik
5,"Productnya bagus, sesuai dengan yg ditawarkan. Pengirimannya cepat dan packingnya baik. Terima kasih ya. Recommended seller 👍"
5,👌
1,Saya tidak menerima barang saya. Sudah ajukan komplain berkali kalo tapi dari pihak pengiriman tidak menanggapiny dengan benar. Tidak ada video atau foto saat pengiriman... 
5,"Barang cepat sampai, penjual sangat responsif. kalau kualitas sudah pasti bagus, original. saya sangat puas, dan ini yg ketiga kali belanja disini, dan selalu puas..😁👍"
5,"sejauh ini sangat memuaskan,desain juga sangat bagus"
5,fast respon. recommended
5,Mangtap selalu mouse warnet
5,"suka banget karena memang lagi cari yang seperti ini. genggamannya nyaman terutama untuk jari yang disamping mencengkeram mouse. ringan dan nyaman dipakainya, fitur silen... "
5,enak dipakai...
5,"Packaging OK, barang langsung colok OK worked"
5,"Baguss, barang berfungsi sebagaimana mestinya. Silent click jadi ga berisik. Semogaawet"
5,proses cepat kualitas Mantap 👍🏼👍
5,"Pemakaian kerja dan gaming casual sangat nyaman, barang sesuai deskripsi, pengiriman sesuai estimasi. 👍🏼"
5,"Barangnya bagus dan sangat respon, semoga batrenya awet"
5,barang bagus original berfungsi baik
5,"Keren, 1 Hari sampe freeong padahal.. 
Mouse belum dicoba dijalankan, seharusnya produk sekelas brand logitech sudah pasti berfungsi."
5,"alhamdulilah sampai dengan selamat, dan berfungsi dengan baik mouse logitech nya, original.. terima kasih cepat pelayanan dan pengiriman"
5,bagus
5,"ringan, silent, bagus semoga awet"
5,"barang sesuai pesanan, respon penjual cepet, packing rapih"
5,mantap
5,Siiippp 👍
5,👍🏻👍🏻
5,mantap
5,"Packing cukup rapi, barang berfungsi dgn baik. Terima kasih."
5,mousenya mantap
5,Bagus di harganya. Untuk sekedar mendengarkan dalam ruangan kamar sangat cukup ini. Untuk yang suka dangdut mungkin agak kurang tapi penikmat akustik cukup terpuaskan den... 
5,ini Logitech Bro....ga perlu ragu untuk kualitasnya
5,Sdh dicoba.... Good. Kualitas Logitech... Aman thanks
5,recommended
5,Good good good
5,"logitech emang lebih mahal tp kualitas terjamin.. feel nya jg lebih enak, tombol2 halus dan nyaman"
5,"barang sesuai display, fast response"
5,"Berfungsi baiknsaat dicoba, semoga awet tanpa trouble. Pengiriman tetap jalan meskipun tgl merah. Pas datang boxnya penyok untung gak ngaruh pd barang di dalamnya."
5,"Akhirnya sampe juga, beli karna gantiin mouse logitech m330 setelah 4 taun. semoga sama awetnya, thank u logitech"
4,"barang oke, berfungsi dengan baik, cuman pengiriman lama order hari jumat nyampe hari senin (surabaya - baureno bojonegoro)"
5,nice
5,"barang bagus, semoga awet"
5,"Kualitas original, harga ekonomis. Recommended 👍"
5,"good excellent 👍👍👍
semoga awet"
5,"pembelian kedua untuk combo keyboard dan mouse.. Pembelian pertama 2taun lalu, mantap. kurir juga cepat anternya. recommended"
5,kualitas barang cukup Bagus. tidak ada keluhan dari saya.
5,sesuai pesanan
5,"kualitas barang bagus, sesuai harga .
terimakasih"
5,"barangnya bagus dan ori

semoga sukses selalu"
5,"pesana sudah saya terima dan berfungsi dengan baik,,, terima kasih🙏🙏🙏"
5,keyboard berfungsi dengan baik
1,mousenya pemakain 3 bulan rusak
5,nice
5,"barang Mantabs...
pengiriman cepat.."
5,"Barang berfungsi normal. Proses cukup cepat, packing barang terbuka sampai tujuan tapi ternyata aman, pengiriman cepat. Barang tiba dalam keadaan baik dan sesuai yang dih... "
5,"Dapet free baterai coyyy

kalo kualitas mah logitech gaperlu dipertanyakan, mousenya enteng tp kokoh dipegang nyaman, diklik nyaman."
5,Mantab 👍
4,"barang sesuai dan bersegel tp waktu paketnya datang kotak sedikit robek, untung dalamnya gpp krn ada warpnya.. semoga awet dan pengiriman cepat"
5,Barang bagus sampai dengan aman tidak ada cacat dan masih baru tersegel. Sudah dicoba semua berfungsi dengan normal. Kemudian suka sekali dengan pengemasannya yang bagus... 
5,good ori gak usah diragukan.
5,good ori gak usah diragukan
5,mantappp
3,Pengirimannya lama
3,"Saat terima kemasan barang dalam kondisi penyok.. ada sedikit lecet juga di body mouse, mungkin karena tertindih.  Seller tolong lebih diperhatikan keamanan kemasannya."
5,sesuai
5,"brg berfungsi dg baik. mouse nya pas di tangan. smpat ada kndala, namun ttp direspon dg baik."
5,sesuai deskripsi
5,sesuai deskripsi
5,Bagus
5,barang bekerja dengan baik
5,pengiriman cepat dan barang sesuai
5,silent click & overall bagus dan aman. agak terlambat di pengirimannya but it's ok
5,"Packing sangat rapi, berfungsi dengan baik. Thanks"
5,"Puas banget sama produknya, terima kasih!"
5,suara nya sesuai dengan harganya
5,mantap
5,Keren
5,"mantaab pemakaian hampir sebulan tiap hari, recommended laah pas promo juga"
5,"Barang diterima dengan baik, pelayanan dan prosesnya sangat cepat dan mudah."
4,"Packing tolong diperhatikan, saya irang yg sangat rapi & selalu menyimpan setiap box barang yg saya beli. Tapi ini sudah “agak buluk” mungkin bisa dipertebal packingn... "
5,Good packing. Fast delivery.
5,Mantap langsung diproses
5,kualitas suara bagus
5,Mantap. Packaging aman banget dan produk bagus. Semoga awet.
5,"bagus, nyaman dipskai tp kurir lama banget"
5,"Mantap, satu paket dengan MX keyboard bisa control 3 pc sekaligus"
5,"Pengiriman Cepat, 3hari langsung sampai, barang bagus, sudah termasuk baterai."
5,berfungsi dengan baik
5,"pengirimannya cepat sekali, packing aman.
untuk sekarang pemakaian masih OK ya, semoga awet sih"
5,kualitas barang ok
5,baguss
5,Keren!!
5,"Sehari sampai, kualitas nya bagus"
5,Kamera ok bagus untuk harga segitu ok
5,Webcam sesuai harga nya
5,Barang berfungsi normal
5,Baguuus
5,"kualitas produk : memuaskan 
semoga awet"
4,berfungsi
5,Keyboard yang ringkas dan nyaman digunakan. Tombol-tombolnya ga keras dan merespon dengan baik. Sangat pas dipakai di meja kerja yang ruangnya terbatas.
5,"Awalnya bimbang pilih ini atau yang M650L. setelah liat2 review kayaknya mostly bilang better yang ini, tapi setelah dicoba ternyata kayaknya lebih cocok yang L. Sebelumn... "
5,"keyboard bagus, nyaman dipakek, sesuai dengan harapan"
5,Barang bagus sih ukuran juga compat under 200 ribuan paling worth it walaupun bass ny kurang
5,Mouse recommended Mouse berfungsi dengan baik Sensifitas mousenya baik Bagus untuk kerja sehari-hari
5,"barang original, bagus dan nyaman dipakek"
5,Packing bagus dan barang sesuai deskripsi...
5,Ok bagus
4,"Barang kualitas bagus dan rapi, packaging cukup aman, seller fast respond. Cuma yang disayangkan adalah pengirim yang cukup lama :("
5,berfungsi dengan baik.. terima kasih
5,"mantep, pas lah"
5,barang sdh sampai bagus dan berfungsi dgn baik semoga awet
5,barang bagus ; mantap ; gambar jernih dan very rekomen
5,"klik senyap, barang oke, pengiriman cepat"
5,ok
1,jarak 5 meter dari dongel udah putus putus. cuma cocok jarak 50cm di atas itu pasti rada putus2 .
5,"keren, bentuknya ringkas ga banyak makan tempat"
5,thanks min
5,"kualitas suara biasa, microphone bagus, packaging rapi dan tebal, barang jadi aman, so far bagus c, good"
5,"Seller ramah, pengiriman agak lama, barang aman sesuai gambar"
5,"Sesuai pesanan, barang ok"
5,"cepat 3 jam sampai, free ongkir lagi"
5,barang sesuai deskripsi produk bagus dan pengiriman barang cepat
5,"Langsung proses, mantab"
5,"Barang bagus, sesuai deskripsi"
5,pengiriman cepat
5,"Keyboard/mouse size and functionality is perfect, nice color. Kekurangannya hanya tidak ada tempat untuk menyimpan colokan USB (biasanya di mouse logitech tipe lain terda... "
5,pengiriman cepat dan berfungsi dengan baik
5,Lg butuh cepat supaya mouse ku sampai dan akhirnya sesuai dengan estimasi waktu. Makasih sicepat❤
5,"barang sudah di terima, berfungsi baik. kemasan paking baik. recomende"
5,Barang diterima. Pengiriman lama terkendala cuti lebaran. Seller responsif. Semoga bisa membantu dalam mengerjakan skripsi.
5,mantap
5,"Terima Kasih yg Toko penyedia dan Toko Pedia barangnya Bagus aman semoga semakin Sukses ya Aamiin, maaf kamare hpku jelek jadi kayak gitu hasil Fotonya 🙏😇"
5,Barang bagus dan berkualitas
5,barang selamat sampai tujuan
5,barang sampai dengan aman
5,Mouse Logitech MX Master 3S ini sungguh nyaman dan bagus! Pelayanan dari official store Logitech juga sangat baik. Sepertinya dalam waktu dekat akan pesan lagi!
4,semoga awet dan tahan lama
5,"terimakasih barang nya bagus, belum di pakai sih, tapi semoga awet dan enaken."
5,mantap
5,mantep cepet nyampenya barangnya bagus gak ada kendala semoga awet
5,Mousenya sensitif. Tombol kliknya kencang. Enak digunakan. Plug n Play. Cuman agak ribut aja kalau digunakan barengan. Hehe
5,Langsung bisa dioperasikan dan berjalan dengan baik
5,"pengemasan sangat rapi dan aman, kualitas bagus, awalnya saya kira rusak karna sudah dihidupkan tp lampu optic tidak hidup, ternyata setelah saya komplain memang tidak hi... "
5,"Senang berbelanja disini, fast respon barang sesuai dan packing aman sekali."
5,secara keseluruhan saya sukaaaaaaaa
5,"pengiriman cepat, barang sesuai dengan gambar"
5,mantap
5,"Keyboardnya bagus, utk price range segini keyboard full size sudah pas banget. Tombol empuk dan lebarnya pas buat ngetik/kerja. Materialnya juga gak keliatan murah. Sudah... "
5,excellent product utk kelas harganya.sukses trus buat pelapaknya
5,"Barang original sesuai iklan, mantap seller"
5,lucu banget ges kaya srimulat
5,Bagus logotec
4,"kualitas barang bagus, nyaman digunakan. proses ke kurirnya lama. pake sameday pesen dari pagi sampenya malah besoknya"
5,"ringan dan scroll nya lentur, sensitifnya oke"
5,Lumayan lah buat harga segitu
5,"Barang sudah samai, packaging bagus, kondisi barang aman."
5,"belum dipakai, semoga awet ya. barang yg di kirim sesuai. makasih"
5,sukaaaaa
5,"works fine, suara agak mendem 
tapi sesuai harga lah ya"
5,"best keeb for da price, selama ga masalah dengan membrane&wired keebs"
5,sesuai ekspektasi.. ok banget
5,good
5,Good
5,mantab barang sudah sampai dan bagus
5,la joses el gandos
5,Keyboard dan mouse berfungsi dengan baik. Packing cukup aman.
5,Pengiriman cepat…gambar mantap buat di Mbp 2018 … thanx gan 🙏
5,toptoptoptoppppp
5,"PROduk baik, tuts lunak, kekurangannya tidak ada indicator untuk capslock/numlock, pengiriman cepat dan aman"
5,Paket dilapisi plastik busa yang melindungi.  Keyboard bisa berfungsi dengan baik. warnanya bagus dan unik. semoga awet. ini back up untuk keyboard dengan tipe yang sama... 
5,barang udah sampai respon cepat makasih
5,"Pengiriman aman tanpa kerusakan, dan barangnya tidak ada masalah"
5,"koneksi bluetooth yang luar biasa, langsung dapat dideteksi."
5,mantap
5,sdh dicoba... produk ok... makasih
5,"barang original, kualitas tidak diragukan,"
5,terbaik
5,terbaik
